Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
9192875,COMB HUAJU SUC 2 ABRIL,CHU 011109TG8,2 DE ABRIL 202 SN,MILITAR,69006,CD DE HUAJUAPAN DE LEON OAX,OAXACA,5370069,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9593999,SPIN*GAS VALERO,RLA090811K99,AV INDEPENDENCIA SN,MARIA LOMBARDO DE CASSO,70215,SN JUAN COTZOCON OAX,OAXACA,1134755,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9598235,GASOL ESQUEDA,PEMF921230LJ3,CARR A TLAXIACO 2 SN,SAN MIGUEL EL GRANDE CENTRO,71140,SN MIGUEL EL GRANDE OAX,OAXACA,31439594,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9205869,GASOL YEX DOO,GYD 1903068U0,CL PIRUL NO 1,MIAHUATLAN PORF D CTRO,70805,MIAHUATLAN PORFIRIO DIAZ OAX,OAXACA,3082915,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9208177,GASOL RIO SAN JUAN,GLR 1411292P0,CARR RIOTUXTEPEC PALOMAR KM10,LOMBARDO DE CASSO A POB,70215,SN JUAN COTZOCON OAX,OAXACA,1900064,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9232088,GAS VALLES DE ZIMATLAN,GVZ 041029P38,CR INT OAX PTO ESC K SN,ZIMATLAN DE ALVAREZ,71200,ZIMATLAN DE ALVAREZ OAX,OAXACA,11105102,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9273490,OPER HUMA,OHU 181009JW1,CARR FEDERAL 200 SN,VENTANILLA,70938,SANTA MARIA COLOTEPEC OAX,OAXACA,1069806,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9295343,GASOL LAU LA,GLA 150504745,CL OAXACA PTO ESCONDIDO SN,AEROPUERTO,71985,PUERTO ESCONDIDO OAX,OAXACA,1271183,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9309729,SERV MURCIO GARCIA,SMG 1203166G0,CARR A YACUDAA KM 56 SN,SAN DIEGO,69800,HEROICA CD DE TLAXIACO OAX,OAXACA,35521134,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
9317833,GASO PETRO TUXTEPEC2,IDE 190926LU2,BLVD BICENTENARIO NO 348,COSTA VERDE,68370,SN JUAN BAUTISTA TUXTEPEC OAX,OAXACA,1523552,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
