Afiliacion,Comercio,RFC,Domicilio,Colonia,Codigo Postal,Municipio,Estado,Telefonos,Giro,Giro Comercial
7260951,ASA LA PAZ,ASA6506102U9,CARRE TRANSPENINSULAR KM NO 13,CENTRO SCT,23091,LA PAZ BCS,BAJA CALIFORNIA SUR,1331000,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4766044,DIESGAS UNIDAD 330Q,DIE 800905HX3,C LEONA VICARIO SN,EJIDAL,23470,LOS CABOS BCS,BAJA CALIFORNIA SUR,49156005,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
4782413,GASOLINE BAHIA ASUNCIO,ESB 110316C85,AV BENITO JUAREZ 2,BAHIA ASUNCION,23960,MULEGE BCS,BAJA CALIFORNIA SUR,51600365,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4942044,ENERCARD LOS CABOS,ERE010302IP6,BLVD LOMAS DEL SOL LA3,LAGUNITAS,23462,LOS CABOS BCS,BAJA CALIFORNIA SUR,41841918,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
7301697,GAS LAS GARZAS III,ESG980911GT8,C A LOS CABOS KM 10 6 SN,EL PALMAR,23363,LA PAZ BCS,BAJA CALIFORNIA SUR,21664351,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
5731641,OPE DE EST DE SER 2020,SVE 000623PE0,C JULIO PIMENTEL SN,SAN JOSE DEL CABO,23400,LOS CABOS BCS,BAJA CALIFORNIA SUR,1461466,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
5959846,EST SERV LOS NOVILLOS,ESN 051205JJ3,KM 193 5 CARR CABO CSL PAZ SN,SAN PEDRO,23240,LA PAZ BCS,BAJA CALIFORNIA SUR,1578706,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4417184,GASOLINERIA JALISCO,ORMA620816PA6,JALISCO NO 1530,LAS GARZAS,23079,LA PAZ BCS,BAJA CALIFORNIA SUR,22008110,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4800530,BAJA GAS FIN,BGF2008192Z9,CARR TRANSPENINSULAR LT 2 1,SAN JOSE VIEJO,23437,LOS CABOS BCS,BAJA CALIFORNIA SUR,41923461,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
7389434,GASOL EJIDAL TODOS SAN,GET 050929V79,CARR TODOS SANTOS SN,CENTRO,23300,LA PAZ BCS,BAJA CALIFORNIA SUR,21450607,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4818865,PINO PAYAS,APA130919UY9,CARR CD CONSTITUCION LA PAZ SN,PUERTA AZUL,23205,LA PAZ BCS,BAJA CALIFORNIA SUR,21220232,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4820503,DIESGAS UNIDAD 763 R,DIE800905HX3,C N BRAVO Y V G FARIAS 801 SN,ZONA CENTRAL,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,21750767,5983,"DISTRIBUIDOR DE  - GAS LICUADO,(DISTRIBUIDOR DE  - LENA),(DISTRIBUIDOR DE  - DIESEL, PETROLEO),(DISTRIBUIDOR DE  - CARBON),"
7473683,GAS REPSOL PINO PAYAS,CMC 960828DH8,BLVD PINO PAYAS SN,CHAMETLA,23205,LA PAZ BCS,BAJA CALIFORNIA SUR,1246122,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456551,GAS SERDAN,SUR 220520854,A SERDAN 316,16 DE SEPTIEMBRE,23000,LA PAZ BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456559,50062 REGIDORES,SUR 220520854,5 DE MAYO SN,CARDENAS LAZARO,23030,LA PAZ BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456626,50058 LAS GARZAS,SUR 220520854,JALISCO SN,CALIFORNIA,23060,LA PAZ BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456631,50051 LAGUNITAS,SUR 220520854,BLVD LOMAS DEL SOL L A3 E,LAGUNITAS,23462,LOS CABOS BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456649,50047 LAS BRISAS,SUR 220520854,AV LAS BRISAS NO 3004 LTE 1,AGUA CLARA,23473,LOS CABOS BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456655,50050 AGUAJITOS,SUR 220520854,AV DE LOS AGUAJITOS NO 1938,ARCOS DEL SOL,23474,LOS CABOS BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
4456977,50043 ZACATAL,SUR 220520854,PROF GLORIA CASTRO B L 1,ZACATAL NORTE SJC,23427,LOS CABOS BCS,BAJA CALIFORNIA SUR,44929503,5541,"ESTACIONES DE SERVICIO, GASOLINERIAS, ESTACIONES DE SERVICIO PARA TODO TIPO DE TRANSPORTE (CON O SIN SERVICIOS AUXILIARES)"
